"","collection","pathway","gene_id","gene_symbol"
"9152","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATXN3_TO_AUTOPHAGY_VESICLE_NUCLEATION","ENSG00000126581","BECN1"
"9153","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATXN3_TO_AUTOPHAGY_VESICLE_NUCLEATION","ENSG00000078142","PIK3C3"
"9154","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATXN3_TO_AUTOPHAGY_VESICLE_NUCLEATION","ENSG00000196455","PIK3R4"
"9155","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY","ENSG00000134982","APC"
"9156","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY","ENSG00000103126","AXIN1"
"9157","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY","ENSG00000110092","CCND1"
"9158","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY","ENSG00000168036","CTNNB1"
"9159","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY","ENSG00000082701","GSK3B"
"9160","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY","ENSG00000138795","LEF1"
"9161","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY","ENSG00000136997","MYC"
"9162","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY","ENSG00000081059","TCF7"
"9163","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY","ENSG00000152284","TCF7L1"
"9164","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY","ENSG00000148737","TCF7L2"
"9165","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY","ENSG00000204209","DAXX"
"9166","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY","ENSG00000197442","MAP3K5"
"9167","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY","ENSG00000109339","MAPK10"
"9168","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY","ENSG00000107643","MAPK8"
"9169","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY","ENSG00000050748","MAPK9"
"9170","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY","ENSG00000116288","PARK7"
"9171","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ERBB4_TO_NRG_ERBB4_PI3K_SIGNALING_PATHWAY","ENSG00000178568","ERBB4"
"9172","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ERBB4_TO_NRG_ERBB4_PI3K_SIGNALING_PATHWAY","ENSG00000157168","NRG1"
"9173","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ERBB4_TO_NRG_ERBB4_PI3K_SIGNALING_PATHWAY","ENSG00000158458","NRG2"
"9174","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ERBB4_TO_NRG_ERBB4_PI3K_SIGNALING_PATHWAY","ENSG00000185737","NRG3"
"9175","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ERBB4_TO_NRG_ERBB4_PI3K_SIGNALING_PATHWAY","ENSG00000169752","NRG4"
"9176","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000078061","ARAF"
"9177","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000157764","BRAF"
"9178","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000158815","FGF17"
"9179","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000077782","FGFR1"
"9180","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000177885","GRB2"
"9181","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000174775","HRAS"
"9182","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000133703","KRAS"
"9183","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000169032","MAP2K1"
"9184","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000126934","MAP2K2"
"9185","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000100030","MAPK1"
"9186","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000102882","MAPK3"
"9187","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000213281","NRAS"
"9188","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000132155","RAF1"
"9189","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000115904","SOS1"
"9190","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY","ENSG00000100485","SOS2"
"9191","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000122873","CISD1"
"9192","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000145354","CISD2"
"9193","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000113194","FAF2"
"9194","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000105701","FKBP8"
"9195","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000156515","HK1"
"9196","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000123240","OPTN"
"9197","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000158828","PINK1"
"9198","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000185345","PRKN"
"9199","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000154174","TOMM70"
"9200","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000122873","CISD1"
"9201","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000145354","CISD2"
"9202","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000113194","FAF2"
"9203","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000105701","FKBP8"
"9204","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000156515","HK1"
"9205","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000101460","MAP1LC3A"
"9206","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000140941","MAP1LC3B"
"9207","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000258102","MAP1LC3B2"
"9208","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000197769","MAP1LC3C"
"9209","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000158828","PINK1"
"9210","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000185345","PRKN"
"9211","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000161011","SQSTM1"
"9212","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","ENSG00000154174","TOMM70"
"9213","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000115966","ATF2"
"9214","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000128272","ATF4"
"9215","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000213676","ATF6B"
"9216","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000118260","CREB1"
"9217","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000107175","CREB3"
"9218","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000157613","CREB3L1"
"9219","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000182158","CREB3L2"
"9220","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000060566","CREB3L3"
"9221","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000143578","CREB3L4"
"9222","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000146592","CREB5"
"9223","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000160882","CYP11B1"
"9224","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000123358","NR4A1"
"9225","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000136931","NR5A1"
"9226","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000185630","PBX1"
"9227","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000128655","PDE11A"
"9228","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000113231","PDE8B"
"9229","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000072062","PRKACA"
"9230","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000108946","PRKAR1A"
"9231","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000185591","SP1"
"9232","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY","ENSG00000147465","STAR"
"9233","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000198888","MT-ND1"
"9234","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000198763","MT-ND2"
"9235","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000198840","MT-ND3"
"9236","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000198886","MT-ND4"
"9237","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000198786","MT-ND5"
"9238","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000198695","MT-ND6"
"9239","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000125356","NDUFA1"
"9240","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000130414","NDUFA10"
"9241","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000174886","NDUFA11"
"9242","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000184752","NDUFA12"
"9243","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000186010","NDUFA13"
"9244","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000131495","NDUFA2"
"9245","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000170906","NDUFA3"
"9246","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000189043","NDUFA4"
"9247","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000128609","NDUFA5"
"9248","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000184983","NDUFA6"
"9249","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000267855","NDUFA7"
"9250","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000119421","NDUFA8"
"9251","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000139180","NDUFA9"
"9252","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000004779","NDUFAB1"
"9253","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000183648","NDUFB1"
"9254","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000140990","NDUFB10"
"9255","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000147123","NDUFB11"
"9256","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000090266","NDUFB2"
"9257","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000119013","NDUFB3"
"9258","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000065518","NDUFB4"
"9259","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000136521","NDUFB5"
"9260","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000165264","NDUFB6"
"9261","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000099795","NDUFB7"
"9262","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000166136","NDUFB8"
"9263","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000147684","NDUFB9"
"9264","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000109390","NDUFC1"
"9265","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000151366","NDUFC2"
"9266","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000023228","NDUFS1"
"9267","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000158864","NDUFS2"
"9268","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000213619","NDUFS3"
"9269","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000164258","NDUFS4"
"9270","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000168653","NDUFS5"
"9271","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000145494","NDUFS6"
"9272","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000115286","NDUFS7"
"9273","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000110717","NDUFS8"
"9274","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000167792","NDUFV1"
"9275","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000178127","NDUFV2"
"9276","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000160194","NDUFV3"
"9277","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I","ENSG00000158828","PINK1"
"9278","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048","ENSG00000120868","APAF1"
"9279","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048","ENSG00000164305","CASP3"
"9280","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048","ENSG00000132906","CASP9"
"9281","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048","ENSG00000172115","CYCS"
"9282","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048","ENSG00000115317","HTRA2"
"9283","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048","ENSG00000158828","PINK1"
"9284","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048","ENSG00000126602","TRAP1"
"9285","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01050","ENSG00000120868","APAF1"
"9286","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01050","ENSG00000087088","BAX"
"9287","CP:KEGG_MEDICUS","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01050","ENSG00000164305","CASP3"
